person	1.2625717438448054
wheel	1.7112044607530303
price	0.4457127904680383
bicycle	1.5149098156090621
car	1.1469330303144678
year	1.8573324964312683
recommend	1.1040048297726568
max	1.2699957619240123
report	1.8872957198087117
technology	2.188325715472693
funding	1.5149098156090621
degree	1.5019448384446943
academic	1.6910010746647435
government	1.2073489527861232
organization	1.1945746647496944
lending	1.8029748341086758
give	1.9542425094393248
unilateral	2.3344537511509307
scholarship	1.6716959194693566
duration	1.5149098156090621
item	2.0334237554869494
book	1.1143456631108757
author	1.1196099031032327
publication	1.556302500767287
address	1.3521825181113623
postal	1.8293037728310249
cost	2.188325715472693
plan	2.3344537511509307
accept	2.5563025007672873
acknowledgement	2.130333768495006
answer	2.4313637641589874
heal	2.3344537511509307
activity	1.9920310703287245
beach	2.4313637641589874
city	1.234083206033368
destination	1.5862657241447304
family	2.7323937598229686
farmland	2.4313637641589874
national	1.8872957198087117
park	2.188325715472693
area	1.6532125137753435
rural	2.188325715472693
town	2.130333768495006
urban	2.4313637641589874
entity	1.301029995663981
geopolitical	1.3174204118521504
parameter	1.5149098156090621
distance	1.9194804031801127
subscription	2.7323937598229686
license	1.9194804031801127
info	2.3344537511509307
calculator	2.7323937598229686
message	2.255272505103306
region	1.410174465089049
state	1.6910010746647435
coutry	2.7323937598229686
method	2.4313637641589874
geospatial	2.7323937598229686
field	2.5563025007672873
location	1.5282737771670436
geocode	2.4313637641589874
record	2.0791812460476247
street	2.130333768495006
line	2.4313637641589874
code	1.5862657241447304
request	2.4313637641589874
centroid	2.4313637641589874
province	2.4313637641589874
country	1.1701008953664938
digit	2.5563025007672873
case	2.7323937598229686
geocoding	2.7323937598229686
batch	2.7323937598229686
string	2.0334237554869494
adventure	2.5563025007672873
future	2.7323937598229686
position	1.5019448384446943
spatial	2.3344537511509307
agent	2.0791812460476247
zone	2.255272505103306
amount	1.9920310703287245
money	1.9920310703287245
end	2.130333768495006
company	1.8293037728310249
cheap	1.8872957198087117
expensive	2.130333768495006
require	2.7323937598229686
drug	2.3344537511509307
treatment	1.9920310703287245
apple	2.4313637641589874
arrival	2.5563025007672873
time	1.1143456631108757
medical	1.5710257575879933
physician	2.255272505103306
id	1.9920310703287245
ambulance	2.5563025007672873
ema	2.4313637641589874
date	1.635483746814912
contact	2.4313637641589874
authorize	2.5563025007672873
authorization	2.4313637641589874
tax	1.1413291527964693
free	1.6910010746647435
monograph	1.9194804031801127
science	1.4771212547196624
fiction	1.4771212547196624
auto	1.7112044607530303
cycle	2.0791812460476247
color	1.9920310703287245
quantity	1.410174465089049
food	1.3613258975512321
grocery	1.8293037728310249
store	1.5420620616526768
prepare	1.6020599913279623
avocado	2.7323937598229686
award	2.0334237554869494
missile	1.5019448384446943
ballistic	2.0791812460476247
financing	2.0791812460476247
range	1.7546701545341206
euro	1.8573324964312683
beverage	2.0791812460476247
physical	1.8872957198087117
title	1.2930610659927058
seat	2.3344537511509307
flight	2.130333768495006
account	1.5420620616526768
airport	2.3344537511509307
gate	2.5563025007672873
vehicle	2.3344537511509307
transport	2.0791812460476247
credit	1.7781512503836434
card	1.8573324964312683
user	1.635483746814912
text	2.255272505103306
review	2.130333768495006
size	2.5563025007672873
publish	1.9920310703287245
publisher	1.9542425094393248
reader	2.4313637641589874
dollar	1.9194804031801127
biscuit	2.255272505103306
bread	2.255272505103306
butter	2.130333768495006
measure	1.7546701545341206
diagnostic	1.6716959194693566
care	2.0334237554869494
length	2.5563025007672873
process	1.5420620616526768
support@cdyne.com	2.7323937598229686
mile	2.130333768495006
calculation	2.7323937598229686
longitude	1.8293037728310249
latitude	2.0334237554869494
geometry	2.5563025007672873
calculate	2.7323937598229686
lookup	2.255272505103306
function	2.4313637641589874
computes	2.5563025007672873
lng	2.188325715472693
lat	1.9542425094393248
geocoder	2.4313637641589874
rise	2.5563025007672873
month	2.5563025007672873
geo	1.7323937598229684
offset	2.7323937598229686
sun	2.5563025007672873
local	2.7323937598229686
day	2.3344537511509307
spherical	2.7323937598229686
cosine	2.7323937598229686
law	2.7323937598229686
biopsy	2.4313637641589874
interval	2.4313637641589874
experiment	2.255272505103306
investigate	2.130333768495006
predict	2.4313637641589874
quality	1.4536401588701395
shopping	1.8293037728310249
compact	2.255272505103306
mall	1.8293037728310249
cd	2.188325715472693
player	1.556302500767287
ma	2.7323937598229686
return	1.8293037728310249
check	2.130333768495006
zip	1.7112044607530303
key	1.8872957198087117
health	2.255272505103306
acceptance	2.7323937598229686
insurance	2.255272505103306
equipment	2.7323937598229686
availability	2.3344537511509307
hospital	1.7112044607530303
personnel	2.7323937598229686
room	2.7323937598229686
arrow	2.5563025007672873
figure	2.5563025007672873
map	1.635483746814912
accommodation	2.188325715472693
hotel	1.5420620616526768
occupation	1.4536401588701395
skill	1.4536401588701395
breakfast	2.255272505103306
bed	2.255272505103306
luxury	2.188325715472693
bad	2.7323937598229686
matcher	2.7323937598229686
testing	2.5563025007672873
flag	2.7323937598229686
spell	2.7323937598229686
combination	2.4313637641589874
ignore	2.7323937598229686
weather	1.5862657241447304
front	1.8573324964312683
son	2.0791812460476247
season	2.130333768495006
system	2.188325715472693
door	2.3344537511509307
coconut	2.7323937598229686
sandwich	2.188325715472693
coffee	1.5862657241447304
profession	1.5710257575879933
gps	2.0791812460476247
corporation	1.9920310703287245
capital	2.7323937598229686
sport	1.8872957198087117
village	2.5563025007672873
occupational	1.6532125137753435
trade	1.6532125137753435
geographical	1.4652220314199547
deacon	2.7323937598229686
drought	2.255272505103306
lightning	2.3344537511509307
full	2.0334237554869494
part	1.9542425094393248
income	2.7323937598229686
warm	2.255272505103306
fruit	2.4313637641589874
tea	2.255272505103306
dvd	1.7546701545341206
educational	2.0334237554869494
employee	2.255272505103306
lecturer	1.9194804031801127
academia	1.5710257575879933
electric	2.7323937598229686
device	2.4313637641589874
select	2.4313637641589874
list	1.9542425094393248
encyclopedia	2.3344537511509307
modul	2.0334237554869494
pill	2.5563025007672873
cup	2.4313637641589874
slider	2.3344537511509307
messe	2.0334237554869494
sound	2.4313637641589874
sensor	2.3344537511509307
ultra	2.4313637641589874
fantansy	2.7323937598229686
magazine	2.255272505103306
fillpills	2.7323937598229686
km	2.4313637641589874
place	2.0334237554869494
radius	2.5563025007672873
set	2.188325715472693
document	2.5563025007672873
xml	2.3344537511509307
style	2.4313637641589874
find	2.4313637641589874
result	1.9542425094393248
row	2.4313637641589874
verbosity	2.5563025007672873
default	1.9542425094393248
center	2.130333768495006
interest	2.130333768495006
lang	2.7323937598229686
wikipedia	2.7323937598229686
article	2.7323937598229686
postalcode	2.7323937598229686
medium	1.6184504075161315
placename	2.7323937598229686
query	2.4313637641589874
carriage	2.7323937598229686
blue	2.7323937598229686
version	2.5563025007672873
gazetteer	2.5563025007672873
meta	2.5563025007672873
finder	2.7323937598229686
height	2.130333768495006
error	2.255272505103306
requestor	2.5563025007672873
usage	2.5563025007672873
feature	2.5563025007672873
carta	2.5563025007672873
output	2.255272505103306
image	2.0791812460476247
integer	2.5563025007672873
width	2.4313637641589874
generic	2.3344537511509307
letter	2.188325715472693
client	2.255272505103306
status	2.7323937598229686
geocod	2.0791812460476247
house	2.5563025007672873
icon	2.255272505103306
accomodation	2.7323937598229686
video	1.8029748341086758
internal	2.5563025007672873
change	2.5563025007672873
proposition	2.5563025007672873
port	2.188325715472693
array	2.4313637641589874
sea	2.5563025007672873
level	2.4313637641589874
coordinate	2.4313637641589874
altitude	2.7323937598229686
point	2.188325715472693
arc	2.7323937598229686
tool	2.5563025007672873
increase	2.7323937598229686
space	2.7323937598229686
coverage	2.5563025007672873
resolution	2.7323937598229686
earth	2.5563025007672873
model	2.4313637641589874
rest	2.5563025007672873
world	2.255272505103306
days	2.7323937598229686
elevation	2.5563025007672873
terrain	2.7323937598229686
mainland	2.7323937598229686
project	2.7323937598229686
dot	2.255272505103306
cash	2.7323937598229686
atm	2.7323937598229686
abbreviation	2.7323937598229686
web	2.0334237554869494
suburb	2.7323937598229686
synonym	2.7323937598229686
module	2.7323937598229686
building	2.7323937598229686
multi	2.5563025007672873
coder	2.3344537511509307
authentication	2.4313637641589874
float	2.5563025007672873
char	2.4313637641589874
header	2.3344537511509307
highway	2.7323937598229686
direction	2.5563025007672873
waypoints	2.7323937598229686
start	2.5563025007672873
city-to-city	2.7323937598229686
fr	2.4313637641589874
pixel	2.255272505103306
png	2.3344537511509307
sv	2.4313637641589874
nl	2.4313637641589874
stops	2.7323937598229686
pt	2.4313637641589874
detail	2.7323937598229686
criterion	2.7323937598229686
pair	2.4313637641589874
stop	2.5563025007672873
nac	2.255272505103306
http	2.5563025007672873
language	2.3344537511509307
response	2.5563025007672873
en-us	2.4313637641589874
republic	2.5563025007672873
gif	2.255272505103306
drive	2.7323937598229686
roads	2.7323937598229686
show	2.4313637641589874
northeast	2.5563025007672873
unit	1.7323937598229684
route	2.5563025007672873
dataset	2.7323937598229686
type	2.255272505103306
mission	2.7323937598229686
grid	2.7323937598229686
srtm3	2.7323937598229686
meter	2.5563025007672873
onboard	2.7323937598229686
land	2.5563025007672873
radar	2.7323937598229686
accuracy	2.7323937598229686
yahoo	2.7323937598229686
event	2.7323937598229686
situation	2.7323937598229686
traffic	2.5563025007672873
population	2.5563025007672873
match	2.255272505103306
worldwide	2.5563025007672873
character	2.4313637641589874
beats	2.7323937598229686
source	2.5563025007672873
mail	2.7323937598229686
programmer	2.7323937598229686
delivery	2.7323937598229686
convenience	2.7323937598229686
hop	2.7323937598229686
preview	2.7323937598229686
county	2.7323937598229686
thumbnail	2.7323937598229686
vicinity	2.7323937598229686
password	2.0791812460476247
diagnosis	2.188325715472693
qualify	2.7323937598229686
society	2.7323937598229686
estimate	2.7323937598229686
kilometer	2.4313637641589874
lon	2.7323937598229686
feed	2.7323937598229686
gaze	2.7323937598229686
square	2.7323937598229686
density	2.7323937598229686
sunset	2.5563025007672873
calendar	2.3344537511509307
sunrise	2.5563025007672873
formula	2.7323937598229686
hours	2.7323937598229686
pole	2.7323937598229686
script	2.7323937598229686
timezone	2.7323937598229686
www.srrb.noaa.gov	2.7323937598229686
saving	2.7323937598229686
times	2.7323937598229686
order	2.7323937598229686
base	2.4313637641589874
metropolitan	2.7323937598229686
no.	2.7323937598229686
details	2.7323937598229686
mix	2.7323937598229686
filter	2.7323937598229686
marker	2.4313637641589874
domain	2.5563025007672873
object	2.0791812460476247
json	2.7323937598229686
span	2.4313637641589874
viewport	2.5563025007672873
kml	2.7323937598229686
google	2.5563025007672873
gl	2.7323937598229686
csv	2.7323937598229686
option	2.7323937598229686
meaning	2.7323937598229686
spn	2.7323937598229686
frame	2.7323937598229686
webpage	2.7323937598229686
maximum	2.5563025007672873
zoom	2.5563025007672873
hl	2.7323937598229686
dimension	2.7323937598229686
label	2.4313637641589874
path	2.7323937598229686
binary	2.5563025007672873
page	2.5563025007672873
jpg	2.5563025007672873
